sl_no,SKU_NAME,FEED_DATE,VIEWS,UNITS
37536,C21PIJY9C2,6/22/2019,245,0
37537,C21PIJY9C2,6/23/2019,267,0
37538,C21PIJY9C2,6/24/2019,315,0
37539,C21PIJY9C2,6/25/2019,237,0
37540,C21PIJY9C2,6/26/2019,259,0
37541,C21PIJY9C2,6/27/2019,222,0
37542,C21PIJY9C2,6/28/2019,283,0
37543,C21PIJY9C2,6/29/2019,239,0
37544,C21PIJY9C2,6/30/2019,241,0
37545,C21PIJY9C2,7/1/2019,321,0
37546,C21PIJY9C2,7/2/2019,269,0
37547,C21PIJY9C2,7/3/2019,267,0
37548,C21PIJY9C2,7/4/2019,261,0
37549,C21PIJY9C2,7/5/2019,281,0
37550,C21PIJY9C2,7/6/2019,324,0
37551,C21PIJY9C2,7/7/2019,309,0
37552,C21PIJY9C2,7/8/2019,321,0
37553,C21PIJY9C2,7/9/2019,337,0
37554,C21PIJY9C2,7/10/2019,297,0
37555,C21PIJY9C2,7/11/2019,283,0
37556,C21PIJY9C2,7/12/2019,305,0
37557,C21PIJY9C2,7/13/2019,337,0
37558,C21PIJY9C2,7/14/2019,332,0
37559,C21PIJY9C2,7/15/2019,781,0
37560,C21PIJY9C2,7/16/2019,541,0
37561,C21PIJY9C2,7/17/2019,321,0
37562,C21PIJY9C2,7/18/2019,296,0
37563,C21PIJY9C2,7/19/2019,298,0
37564,C21PIJY9C2,7/20/2019,261,0
37565,C21PIJY9C2,7/21/2019,262,0
37566,C21PIJY9C2,7/22/2019,273,0
37567,C21PIJY9C2,7/23/2019,367,0
37568,C21PIJY9C2,7/24/2019,288,0
37569,C21PIJY9C2,7/25/2019,296,0
37570,C21PIJY9C2,7/26/2019,299,0
37571,C21PIJY9C2,7/27/2019,363,0
37572,C21PIJY9C2,7/28/2019,332,0
37573,C21PIJY9C2,7/29/2019,336,0
37574,C21PIJY9C2,7/30/2019,283,0
37575,C21PIJY9C2,7/31/2019,223,0
37576,C21PIJY9C2,8/1/2019,282,0
37577,C21PIJY9C2,8/2/2019,249,0
37578,C21PIJY9C2,8/3/2019,230,0
37579,C21PIJY9C2,8/5/2019,267,0
37580,C21PIJY9C2,8/7/2019,261,0
37581,C21PIJY9C2,8/8/2019,293,0
37582,C21PIJY9C2,8/9/2019,223,0
37583,C21PIJY9C2,8/10/2019,194,0
37584,C21PIJY9C2,8/11/2019,219,0
37585,C21PIJY9C2,8/13/2019,208,0
37586,C21PIJY9C2,8/14/2019,212,0
37587,C21PIJY9C2,8/15/2019,184,0
37588,C21PIJY9C2,8/16/2019,205,0
37589,C21PIJY9C2,8/17/2019,179,0
37590,C21PIJY9C2,8/18/2019,185,0
37591,C21PIJY9C2,8/19/2019,193,0
37592,C21PIJY9C2,8/20/2019,189,0
37593,C21PIJY9C2,8/21/2019,177,0
37594,C21PIJY9C2,8/22/2019,176,0
37595,C21PIJY9C2,8/23/2019,243,0
37596,C21PIJY9C2,8/24/2019,154,0
37597,C21PIJY9C2,8/27/2019,189,0
37598,C21PIJY9C2,8/28/2019,173,0
37599,C21PIJY9C2,8/30/2019,201,0
37600,B10V[S5YSO,5/2/2019,425,0
37601,B10V[S5YSO,5/3/2019,560,0
37602,B10V[S5YSO,5/6/2019,561,4
37603,B10V[S5YSO,5/7/2019,568,0
37604,B10V[S5YSO,5/8/2019,523,1
37605,B10V[S5YSO,5/9/2019,484,0
37606,B10V[S5YSO,5/10/2019,425,0
37607,B10V[S5YSO,5/14/2019,554,0
37608,B10V[S5YSO,5/15/2019,450,0
37609,B10V[S5YSO,5/16/2019,407,0
37610,B10V[S5YSO,5/17/2019,451,-1
37611,B10V[S5YSO,5/18/2019,384,0
37612,B10V[S5YSO,5/19/2019,514,0
37613,B10V[S5YSO,5/20/2019,473,0
37614,B10V[S5YSO,5/21/2019,485,-1
37615,B10V[S5YSO,5/22/2019,494,0
37616,B10V[S5YSO,5/23/2019,396,0
37617,B10V[S5YSO,5/24/2019,387,0
37618,B10V[S5YSO,6/2/2019,422,1
37619,B10V[S5YSO,6/3/2019,509,0
37620,B10V[S5YSO,6/4/2019,484,0
37621,B10V[S5YSO,6/5/2019,473,1
37622,B10V[S5YSO,6/6/2019,503,0
37623,B10V[S5YSO,6/7/2019,498,1
37624,B10V[S5YSO,6/8/2019,401,0
37625,B10V[S5YSO,6/10/2019,575,0
37626,B10V[S5YSO,6/11/2019,470,0
37627,B10V[S5YSO,6/12/2019,522,-1
37628,B10V[S5YSO,6/13/2019,479,1
37629,B10V[S5YSO,6/14/2019,426,0
37630,B10V[S5YSO,6/18/2019,468,-1
37631,B10V[S5YSO,6/19/2019,497,1
37632,B10V[S5YSO,6/20/2019,890,0
37633,B10V[S5YSO,6/21/2019,550,0
37634,B10V[S5YSO,6/23/2019,474,-1
37635,B10V[S5YSO,6/24/2019,575,1
37636,B10V[S5YSO,6/25/2019,597,0
37637,B10V[S5YSO,6/27/2019,485,0
37638,B10V[S5YSO,6/28/2019,419,0
37639,B10V[S5YSO,6/29/2019,432,0
37640,B10V[S5YSO,7/2/2019,449,-1
37641,B10V[S5YSO,7/3/2019,457,1
37642,B10V[S5YSO,7/4/2019,410,0
37643,B10V[S5YSO,7/5/2019,409,0
37644,B10V[S5YSO,7/6/2019,387,0
37645,B10V[S5YSO,7/7/2019,407,0
37646,B10V[S5YSO,7/8/2019,515,0
37647,B10V[S5YSO,7/9/2019,484,0
37648,B10V[S5YSO,7/10/2019,588,0
37649,B10V[S5YSO,7/11/2019,508,0
37650,B10V[S5YSO,7/13/2019,416,0
37651,B10V[S5YSO,7/14/2019,568,0
37652,B10V[S5YSO,7/15/2019,1925,0
37653,B10V[S5YSO,7/16/2019,1104,-1
37654,B10V[S5YSO,7/17/2019,697,1
37655,B10V[S5YSO,7/18/2019,665,0
37656,B10V[S5YSO,7/19/2019,482,0
37657,B10V[S5YSO,7/20/2019,417,0
37658,B10V[S5YSO,7/21/2019,517,0
37659,B10V[S5YSO,7/22/2019,585,0
37660,B10V[S5YSO,7/23/2019,538,0
37661,B10V[S5YSO,7/24/2019,515,1
37662,B10V[S5YSO,7/25/2019,539,0
37663,B10V[S5YSO,7/26/2019,477,0
37664,B10V[S5YSO,7/29/2019,556,-1
37665,B10V[S5YSO,7/30/2019,595,1
37666,B10V[S5YSO,7/31/2019,536,0
37667,B10V[S5YSO,8/1/2019,519,0
37668,B10V[S5YSO,8/2/2019,563,0
37669,B10V[S5YSO,8/3/2019,464,0
37670,B10V[S5YSO,8/4/2019,527,-1
37671,B10V[S5YSO,8/5/2019,557,1
37672,B10V[S5YSO,8/6/2019,546,0
37673,B10V[S5YSO,8/8/2019,580,0
37674,B10V[S5YSO,8/9/2019,476,0
37675,B10V[S5YSO,8/12/2019,577,-1
37676,B10V[S5YSO,8/13/2019,547,0
37677,B10V[S5YSO,8/14/2019,574,1
37678,B10V[S5YSO,8/15/2019,529,0
37679,B10V[S5YSO,8/16/2019,571,0
37680,B10V[S5YSO,8/18/2019,473,1
37681,B10V[S5YSO,8/19/2019,584,-1
37682,B10V[S5YSO,8/20/2019,658,1
37683,B10V[S5YSO,8/21/2019,554,0
37684,B10V[S5YSO,8/24/2019,492,-1
37685,B10V[S5YSO,8/25/2019,562,1
37686,B10V[S5YSO,8/26/2019,577,0
37687,B10V[S5YSO,8/27/2019,608,-1
37688,B10V[S5YSO,8/28/2019,565,1
37689,B10V[S5YSO,8/29/2019,480,0
37690,B10V[S5YSO,8/30/2019,487,0
37691,C12V8HJ19W,5/2/2019,10,0
37692,B115ICA8LF,5/2/2019,16,0
37693,B115ICA8LF,5/3/2019,16,0
37694,B115ICA8LF,8/16/2019,16,0
37695,B115ICA8LF,8/24/2019,6,0
37696,C019SRO\MJ,5/2/2019,38,0
37697,C019SRO\MJ,5/3/2019,34,0
37698,C019SRO\MJ,5/4/2019,21,0
37699,C019SRO\MJ,5/5/2019,21,0
37700,C019SRO\MJ,5/6/2019,45,0
37701,C019SRO\MJ,5/7/2019,38,0
37702,C019SRO\MJ,5/8/2019,33,0
37703,C019SRO\MJ,5/9/2019,36,0
37704,C019SRO\MJ,5/10/2019,31,0
37705,C019SRO\MJ,5/13/2019,59,0
37706,C019SRO\MJ,5/15/2019,40,0
37707,C019SRO\MJ,5/17/2019,39,0
37708,C019SRO\MJ,5/19/2019,29,0
37709,C019SRO\MJ,5/20/2019,44,0
37710,C019SRO\MJ,5/21/2019,42,0
37711,C019SRO\MJ,5/22/2019,52,0
37712,C019SRO\MJ,5/23/2019,34,0
37713,C019SRO\MJ,5/24/2019,23,0
37714,C019SRO\MJ,5/25/2019,28,0
37715,C019SRO\MJ,5/27/2019,26,0
37716,C019SRO\MJ,5/28/2019,55,0
37717,C019SRO\MJ,5/29/2019,21,0
37718,C019SRO\MJ,5/30/2019,24,0
37719,C019SRO\MJ,5/31/2019,22,0
37720,C019SRO\MJ,6/3/2019,29,0
37721,C019SRO\MJ,6/4/2019,24,0
37722,C019SRO\MJ,6/5/2019,17,0
37723,C019SRO\MJ,6/6/2019,33,0
37724,C019SRO\MJ,6/7/2019,24,0
37725,C019SRO\MJ,6/9/2019,18,0
37726,C019SRO\MJ,6/15/2019,23,0
37727,C019SRO\MJ,6/16/2019,26,0
37728,C019SRO\MJ,6/18/2019,33,0
37729,C019SRO\MJ,6/19/2019,37,0
37730,C019SRO\MJ,6/30/2019,36,0
37731,C019SRO\MJ,7/1/2019,86,0
37732,C019SRO\MJ,7/2/2019,45,0
37733,C019SRO\MJ,7/3/2019,44,0
37734,C019SRO\MJ,7/4/2019,41,0
37735,C019SRO\MJ,7/5/2019,48,0
37736,C019SRO\MJ,7/6/2019,33,0
37737,C019SRO\MJ,7/8/2019,46,0
37738,C019SRO\MJ,7/11/2019,61,0
37739,C019SRO\MJ,7/16/2019,86,0
37740,C019SRO\MJ,7/17/2019,63,0
37741,C019SRO\MJ,7/19/2019,36,0
37742,C019SRO\MJ,7/21/2019,67,0
37743,C019SRO\MJ,7/22/2019,80,0
37744,C019SRO\MJ,7/23/2019,73,0
37745,C019SRO\MJ,7/24/2019,56,0
37746,C019SRO\MJ,7/26/2019,52,0
37747,C019SRO\MJ,8/1/2019,66,0
37748,C019SRO\MJ,8/2/2019,45,0
37749,C019SRO\MJ,8/4/2019,66,0
37750,C019SRO\MJ,8/7/2019,60,0
37751,C019SRO\MJ,8/8/2019,56,0
37752,C019SRO\MJ,8/9/2019,66,0
37753,C019SRO\MJ,8/10/2019,64,0
37754,C019SRO\MJ,8/16/2019,78,0
37755,C019SRO\MJ,8/22/2019,99,0
37756,C019SRO\MJ,8/23/2019,68,0
37757,C019SRO\MJ,8/24/2019,64,0
37758,C019SRO\MJ,8/27/2019,108,0
37759,C019SRO\MJ,8/28/2019,93,0
37760,C019SRO\MJ,8/29/2019,121,0
37761,C019SRO\MJ,8/30/2019,61,0
37762,C019SRO\MJ,8/31/2019,102,0
37763,C11CFFFNHX,5/2/2019,1239,0
37764,C11CFFFNHX,5/3/2019,1146,0
37765,C11CFFFNHX,5/6/2019,1171,0
37766,C11CFFFNHX,5/7/2019,1267,0
37767,C11CFFFNHX,5/15/2019,1344,0
37768,C11CFFFNHX,5/16/2019,1124,0
37769,C11CFFFNHX,5/17/2019,997,0
37770,C11CFFFNHX,5/20/2019,1472,0
37771,C11CFFFNHX,5/21/2019,1552,0
37772,C11CFFFNHX,5/22/2019,1218,0
37773,C11CFFFNHX,5/23/2019,1242,0
37774,C11CFFFNHX,5/26/2019,1251,0
37775,C11CFFFNHX,5/30/2019,1249,1
37776,C11CFFFNHX,5/31/2019,1075,0
37777,C11CFFFNHX,6/1/2019,1176,0
37778,C11CFFFNHX,6/2/2019,1089,0
37779,C11CFFFNHX,6/13/2019,1041,0
37780,C11CFFFNHX,6/21/2019,1118,1
37781,C11CFFFNHX,6/22/2019,1230,0
37782,C11CFFFNHX,6/23/2019,1580,0
37783,C11CFFFNHX,6/25/2019,1185,1
37784,C11CFFFNHX,6/26/2019,1209,0
37785,C11CFFFNHX,6/27/2019,1136,0
37786,C11CFFFNHX,7/9/2019,1194,0
37787,C11CFFFNHX,7/10/2019,1150,0
37788,C11CFFFNHX,8/1/2019,965,1
37789,C11CFFFNHX,8/2/2019,1051,0
37790,C11CFFFNHX,8/3/2019,1077,0
37791,C11CFFFNHX,8/8/2019,1130,0
37792,C11CFFFNHX,8/19/2019,1169,0
37793,C11CFFFNHX,8/20/2019,1138,0
37794,C11CFFFNHX,8/21/2019,1061,1
37795,C11CFFFNHX,8/22/2019,1104,1
37796,C11CFFFNHX,8/23/2019,1005,0
37797,C11CFFFNHX,8/24/2019,910,0
37798,C11CFFFNHX,8/25/2019,1025,0
37799,C11CFFFNHX,8/30/2019,1081,0
37800,B1878K26WG,5/2/2019,70,0
37801,B1878K26WG,5/6/2019,58,0
37802,B1878K26WG,5/7/2019,63,0
37803,B1878K26WG,5/8/2019,95,0
37804,B1878K26WG,5/17/2019,104,0
37805,B1878K26WG,5/18/2019,109,0
37806,B1878K26WG,5/21/2019,106,0
37807,B1878K26WG,5/25/2019,111,0
37808,B1878K26WG,5/29/2019,137,0
37809,B1878K26WG,5/31/2019,91,0
37810,B1878K26WG,6/2/2019,103,0
37811,B1878K26WG,6/3/2019,85,0
37812,B1878K26WG,6/4/2019,91,0
37813,B1878K26WG,6/29/2019,103,0
37814,B1878K26WG,7/23/2019,142,0
37815,B1878K26WG,8/29/2019,109,0
37816,D09MWYH;XL,5/2/2019,64,2
37817,D09MWYH;XL,5/3/2019,63,0
37818,D09MWYH;XL,5/4/2019,74,1
37819,D09MWYH;XL,5/5/2019,79,0
37820,D09MWYH;XL,5/7/2019,88,1
37821,D09MWYH;XL,5/8/2019,74,1
37822,D09MWYH;XL,5/9/2019,79,0
37823,D09MWYH;XL,5/10/2019,60,1
37824,D09MWYH;XL,5/11/2019,67,0
37825,D09MWYH;XL,5/12/2019,65,1
37826,D09MWYH;XL,5/13/2019,85,0
37827,D09MWYH;XL,5/14/2019,52,0
37828,D09MWYH;XL,5/15/2019,65,0
37829,D09MWYH;XL,5/19/2019,65,1
37830,D09MWYH;XL,5/20/2019,63,1
37831,D09MWYH;XL,5/21/2019,74,1
37832,D09MWYH;XL,5/22/2019,66,0
37833,D09MWYH;XL,5/23/2019,75,3
37834,D09MWYH;XL,5/24/2019,74,0
37835,D09MWYH;XL,5/25/2019,70,0
37836,D09MWYH;XL,5/27/2019,84,0
37837,D09MWYH;XL,5/28/2019,78,0
37838,D09MWYH;XL,5/29/2019,72,0
37839,D09MWYH;XL,5/30/2019,81,0
37840,D09MWYH;XL,6/1/2019,55,2
37841,D09MWYH;XL,6/2/2019,90,0
37842,D09MWYH;XL,6/3/2019,51,0
37843,D09MWYH;XL,6/4/2019,59,0
37844,D09MWYH;XL,6/5/2019,69,0
37845,D09MWYH;XL,6/6/2019,64,1
37846,D09MWYH;XL,6/7/2019,69,0
37847,D09MWYH;XL,6/8/2019,68,0
37848,D09MWYH;XL,6/10/2019,68,1
37849,D09MWYH;XL,6/11/2019,73,1
37850,D09MWYH;XL,6/12/2019,56,0
37851,D09MWYH;XL,6/14/2019,74,0
37852,D09MWYH;XL,6/15/2019,89,0
37853,D09MWYH;XL,6/16/2019,112,0
37854,D09MWYH;XL,6/17/2019,100,0
37855,D09MWYH;XL,6/18/2019,63,1
37856,D09MWYH;XL,6/19/2019,127,0
37857,D09MWYH;XL,6/20/2019,6222,17
37858,D09MWYH;XL,6/21/2019,192,0
37859,D09MWYH;XL,6/22/2019,143,0
37860,D09MWYH;XL,6/23/2019,155,-1
37861,D09MWYH;XL,6/24/2019,112,0
37862,D09MWYH;XL,6/25/2019,124,0
37863,D09MWYH;XL,6/26/2019,74,0
37864,D09MWYH;XL,6/27/2019,134,1
37865,D09MWYH;XL,6/28/2019,95,0
37866,D09MWYH;XL,6/29/2019,113,1
37867,D09MWYH;XL,6/30/2019,123,0
37868,D09MWYH;XL,7/1/2019,115,0
37869,D09MWYH;XL,7/2/2019,97,2
37870,D09MWYH;XL,7/3/2019,92,0
37871,D09MWYH;XL,7/4/2019,80,0
37872,D09MWYH;XL,7/5/2019,92,0
37873,D09MWYH;XL,7/6/2019,95,0
37874,D09MWYH;XL,7/14/2019,115,1
37875,D09MWYH;XL,7/15/2019,204,2
37876,D09MWYH;XL,7/16/2019,156,1
37877,D09MWYH;XL,7/17/2019,129,0
37878,D09MWYH;XL,7/18/2019,109,1
37879,D09MWYH;XL,7/19/2019,98,0
37880,D09MWYH;XL,7/20/2019,93,1
37881,D09MWYH;XL,7/21/2019,110,0
37882,D09MWYH;XL,7/22/2019,92,1
37883,D09MWYH;XL,7/23/2019,81,1
37884,D09MWYH;XL,7/24/2019,93,1
37885,D09MWYH;XL,7/25/2019,125,0
37886,D09MWYH;XL,7/26/2019,104,0
37887,D09MWYH;XL,7/27/2019,143,0
37888,D09MWYH;XL,7/29/2019,121,0
37889,D09MWYH;XL,7/30/2019,101,1
37890,D09MWYH;XL,7/31/2019,111,0
37891,D09MWYH;XL,8/1/2019,115,0
37892,D09MWYH;XL,8/2/2019,88,1
37893,D09MWYH;XL,8/3/2019,139,1
37894,D09MWYH;XL,8/4/2019,125,0
37895,D09MWYH;XL,8/5/2019,123,0
37896,D09MWYH;XL,8/6/2019,129,1
37897,D09MWYH;XL,8/7/2019,141,1
37898,D09MWYH;XL,8/8/2019,150,0
37899,D09MWYH;XL,8/9/2019,140,1
37900,D09MWYH;XL,8/10/2019,139,2
37901,D09MWYH;XL,8/11/2019,138,2
37902,D09MWYH;XL,8/12/2019,128,0
37903,D09MWYH;XL,8/13/2019,122,0
37904,D09MWYH;XL,8/14/2019,154,1
37905,D09MWYH;XL,8/15/2019,177,1
37906,D09MWYH;XL,8/16/2019,150,0
37907,D09MWYH;XL,8/17/2019,153,1
37908,D09MWYH;XL,8/18/2019,146,1
37909,D09MWYH;XL,8/19/2019,113,2
37910,D09MWYH;XL,8/20/2019,130,2
37911,D09MWYH;XL,8/21/2019,139,1
37912,D09MWYH;XL,8/22/2019,138,1
37913,D09MWYH;XL,8/23/2019,122,0
37914,D09MWYH;XL,8/24/2019,133,1
37915,D09MWYH;XL,8/25/2019,138,0
37916,D09MWYH;XL,8/26/2019,111,0
37917,D09MWYH;XL,8/27/2019,143,1
37918,D09MWYH;XL,8/28/2019,132,1
37919,D09MWYH;XL,8/29/2019,114,3
37920,D09MWYH;XL,8/30/2019,131,0
37921,D09MWYH;XL,8/31/2019,126,2
37922,D211PEL2IE,5/3/2019,366,0
37923,D211PEL2IE,5/4/2019,272,0
37924,D211PEL2IE,5/15/2019,267,0
37925,D211PEL2IE,5/17/2019,260,0
37926,D211PEL2IE,8/4/2019,307,0
37927,D211PEL2IE,8/5/2019,294,0
37928,D211PEL2IE,8/7/2019,367,0
37929,D211PEL2IE,8/8/2019,343,0
37930,D211PEL2IE,8/20/2019,318,0
37931,D211PEL2IE,8/21/2019,451,0
37932,D211PEL2IE,8/22/2019,398,0
37933,D211PEL2IE,8/24/2019,314,0
37934,C115HUW5SO,5/3/2019,116,0
37935,C115HUW5SO,5/4/2019,95,0
37936,C115HUW5SO,5/5/2019,120,0
37937,C115HUW5SO,5/6/2019,166,0
37938,C115HUW5SO,5/20/2019,158,0
37939,C115HUW5SO,5/21/2019,168,0
37940,C115HUW5SO,5/22/2019,200,0
37941,C115HUW5SO,5/28/2019,157,0
37942,C115HUW5SO,5/29/2019,134,0
37943,C115HUW5SO,6/4/2019,133,0
37944,C115HUW5SO,6/5/2019,158,0
37945,C115HUW5SO,6/7/2019,113,0
37946,C115HUW5SO,6/8/2019,90,0
37947,C115HUW5SO,6/13/2019,118,0
37948,C115HUW5SO,6/14/2019,93,0
37949,C115HUW5SO,6/15/2019,123,0
37950,C115HUW5SO,6/16/2019,130,0
37951,C115HUW5SO,6/17/2019,146,0
37952,C115HUW5SO,6/19/2019,176,0
37953,C115HUW5SO,6/20/2019,178,0
37954,C115HUW5SO,6/21/2019,125,0
37955,C115HUW5SO,6/22/2019,74,0
37956,C115HUW5SO,6/23/2019,142,0
37957,C115HUW5SO,6/26/2019,146,0
37958,C115HUW5SO,6/27/2019,146,0
37959,C115HUW5SO,6/28/2019,112,0
37960,C115HUW5SO,6/29/2019,124,0
37961,C115HUW5SO,7/2/2019,136,0
37962,C115HUW5SO,7/13/2019,110,0
37963,C115HUW5SO,8/1/2019,97,0
37964,C115HUW5SO,8/2/2019,113,0
37965,C115HUW5SO,8/20/2019,106,0
37966,C115HUW5SO,8/21/2019,111,0
37967,C115HUW5SO,8/23/2019,96,0
37968,C115HUW5SO,8/28/2019,249,0
37969,C115HUW5SO,8/31/2019,96,0
37970,C13EHKRAS4,5/3/2019,35,0
37971,C13EHKRAS4,5/4/2019,70,0
37972,C13EHKRAS4,5/7/2019,55,0
37973,C13EHKRAS4,5/8/2019,75,0
37974,C13EHKRAS4,5/9/2019,57,0
37975,C13EHKRAS4,5/10/2019,65,0
37976,C13EHKRAS4,5/12/2019,46,0
37977,C13EHKRAS4,5/18/2019,39,0
37978,C13EHKRAS4,5/19/2019,65,0
37979,C13EHKRAS4,5/20/2019,71,0
37980,C13EHKRAS4,5/21/2019,78,0
37981,C13EHKRAS4,5/28/2019,66,0
37982,C13EHKRAS4,5/30/2019,61,0
37983,C13EHKRAS4,6/5/2019,64,1
37984,C13EHKRAS4,6/6/2019,43,0
37985,C13EHKRAS4,6/7/2019,55,1
37986,C13EHKRAS4,6/8/2019,71,0
37987,C13EHKRAS4,6/9/2019,45,0
37988,C13EHKRAS4,6/10/2019,66,0
37989,C13EHKRAS4,6/11/2019,63,0
37990,C13EHKRAS4,6/12/2019,88,0
37991,C13EHKRAS4,6/13/2019,76,0
37992,C13EHKRAS4,6/14/2019,69,0
37993,C13EHKRAS4,6/15/2019,49,0
37994,C13EHKRAS4,7/4/2019,56,0
37995,C13EHKRAS4,7/6/2019,59,0
37996,C13EHKRAS4,7/7/2019,70,0
37997,C13EHKRAS4,7/10/2019,59,0
37998,C13EHKRAS4,7/14/2019,70,0
37999,C13EHKRAS4,7/15/2019,133,0
38000,C13EHKRAS4,7/16/2019,132,1
38001,C13EHKRAS4,7/17/2019,47,0
38002,C13EHKRAS4,7/19/2019,277,0
38003,C13EHKRAS4,7/20/2019,238,1
38004,C13EHKRAS4,7/21/2019,174,0
38005,C13EHKRAS4,7/22/2019,149,1
38006,C13EHKRAS4,7/23/2019,88,1
38007,C13EHKRAS4,7/24/2019,73,3
38008,C13EHKRAS4,7/25/2019,89,0
38009,C13EHKRAS4,7/26/2019,82,0
38010,C13EHKRAS4,7/29/2019,85,0
38011,C13EHKRAS4,7/30/2019,99,0
38012,C13EHKRAS4,8/7/2019,54,0
38013,C13EHKRAS4,8/8/2019,49,0
38014,C13EHKRAS4,8/21/2019,32,0
38015,C13EHKRAS4,8/22/2019,56,0
38016,B22OZ6\O1[,5/4/2019,20,0
38017,B22OZ6\O1[,5/5/2019,9,0
38018,B22OZ6\O1[,5/7/2019,11,0
38019,B22OZ6\O1[,5/9/2019,17,0
38020,B22OZ6\O1[,5/20/2019,19,0
38021,B22OZ6\O1[,5/28/2019,33,0
38022,B22OZ6\O1[,5/29/2019,27,0
38023,B22OZ6\O1[,5/30/2019,36,0
38024,B22OZ6\O1[,6/1/2019,27,0
38025,B22OZ6\O1[,6/2/2019,38,0
38026,B22OZ6\O1[,6/24/2019,27,0
38027,B22OZ6\O1[,6/25/2019,19,0
38028,B22OZ6\O1[,7/14/2019,23,0
38029,B22OZ6\O1[,8/31/2019,50,0
38030,C019:8WTE8,5/4/2019,44,0
38031,C019:8WTE8,5/5/2019,298,0
38032,C019:8WTE8,5/6/2019,201,0
38033,C019:8WTE8,5/7/2019,154,0
38034,C019:8WTE8,5/8/2019,140,0
38035,C019:8WTE8,5/9/2019,84,0
38036,C019:8WTE8,5/18/2019,81,0
38037,C019:8WTE8,5/22/2019,27,0
38038,C019:8WTE8,5/29/2019,262,0
38039,C019:8WTE8,5/30/2019,125,0
38040,C019:8WTE8,6/2/2019,164,0
38041,C019:8WTE8,6/3/2019,164,0
38042,C019:8WTE8,6/10/2019,8,0
38043,C019:8WTE8,6/12/2019,50,0
38044,C019:8WTE8,6/18/2019,100,0
38045,C019:8WTE8,6/22/2019,101,0
38046,C019:8WTE8,6/24/2019,124,0
38047,C019:8WTE8,6/26/2019,50,0
38048,C019:8WTE8,6/28/2019,71,0
38049,C019:8WTE8,7/9/2019,47,1
38050,C019:8WTE8,7/13/2019,29,0
38051,C019:8WTE8,7/14/2019,24,0
38052,C019:8WTE8,8/13/2019,136,0
38053,C019:8WTE8,8/16/2019,125,0
38054,D03LX599KF,5/4/2019,92,0
38055,B186S:OSH:,5/4/2019,12,0
38056,B186S:OSH:,5/29/2019,10,0
38057,B186S:OSH:,6/10/2019,13,0
38058,B186S:OSH:,6/11/2019,6,0
38059,B186S:OSH:,6/12/2019,12,0
38060,B186S:OSH:,6/13/2019,6,0
38061,B186S:OSH:,6/14/2019,22,0
38062,B186S:OSH:,6/15/2019,5,0
38063,B186S:OSH:,6/16/2019,11,0
38064,B186S:OSH:,6/17/2019,6,0
38065,B186S:OSH:,6/18/2019,24,0
38066,B186S:OSH:,6/19/2019,16,0
38067,B186S:OSH:,6/20/2019,14,0
38068,B186S:OSH:,6/21/2019,7,0
38069,B186S:OSH:,6/22/2019,14,0
38070,B186S:OSH:,6/23/2019,15,0
38071,B186S:OSH:,6/24/2019,22,0
38072,B186S:OSH:,6/25/2019,13,0
38073,B186S:OSH:,6/26/2019,8,0
38074,B186S:OSH:,6/27/2019,9,0
38075,B186S:OSH:,6/28/2019,8,0
38076,B186S:OSH:,6/29/2019,23,0
38077,B186S:OSH:,6/30/2019,11,0
38078,B186S:OSH:,7/1/2019,13,0
38079,B186S:OSH:,7/2/2019,13,0
38080,B186S:OSH:,7/3/2019,20,0
38081,B186S:OSH:,7/5/2019,3,0
38082,B186S:OSH:,7/6/2019,5,0
38083,B186S:OSH:,7/7/2019,15,0
38084,B186S:OSH:,7/9/2019,12,0
38085,B186S:OSH:,7/10/2019,15,0
38086,B186S:OSH:,7/11/2019,8,0
38087,B186S:OSH:,7/12/2019,9,0
38088,B186S:OSH:,7/13/2019,8,0
38089,B186S:OSH:,7/15/2019,26,0
38090,B186S:OSH:,7/16/2019,19,0
38091,B186S:OSH:,7/17/2019,17,0
38092,B186S:OSH:,7/24/2019,14,0
38093,B186S:OSH:,7/25/2019,7,0
38094,B186S:OSH:,7/31/2019,9,0
38095,B186S:OSH:,8/5/2019,9,0
38096,D126[CVF9J,5/5/2019,76,4
38097,D126[CVF9J,5/6/2019,92,0
38098,D126[CVF9J,5/7/2019,104,0
38099,D126[CVF9J,5/8/2019,114,0
38100,D126[CVF9J,5/9/2019,86,0
38101,D126[CVF9J,5/10/2019,107,0
38102,D126[CVF9J,5/15/2019,122,0
38103,D126[CVF9J,5/16/2019,82,0
38104,D126[CVF9J,5/17/2019,73,0
38105,D126[CVF9J,5/18/2019,58,0
38106,D126[CVF9J,5/21/2019,110,0
38107,D126[CVF9J,5/23/2019,136,0
38108,D126[CVF9J,5/26/2019,65,0
38109,D126[CVF9J,5/27/2019,100,0
38110,D126[CVF9J,5/29/2019,106,1
38111,D126[CVF9J,5/30/2019,68,0
38112,D126[CVF9J,6/9/2019,68,0
38113,D126[CVF9J,6/10/2019,81,0
38114,D126[CVF9J,6/11/2019,92,0
38115,D126[CVF9J,6/12/2019,64,0
38116,D126[CVF9J,6/15/2019,47,0
38117,D126[CVF9J,6/20/2019,74,0
38118,D126[CVF9J,6/21/2019,62,0
38119,D126[CVF9J,6/22/2019,33,0
38120,D126[CVF9J,6/27/2019,186,0
38121,D126[CVF9J,6/28/2019,150,0
